Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
ID3285,3285,123,13.652,38.743,364.519,0,64802.307,31,10,1,1950.844,1153.644,1753.546,None,None,None,None,None,None,None,-10921639,1753.546,1862,978,2236,1313406,322.695,15.439,0.262,2.255
ID3286,3286,80,24.526,867.128,372.984,0,64802.307,31,10,1,2284.104,1758.542,3232.752,None,None,None,None,None,None,None,-10921639,3232.752,3263,1945,3983,2421331,323.455,23.236,0.315,4.790
ID3287,3287,128,12.456,1223.961,374.501,0,64802.307,31,10,1,1341.996,875.291,1474.294,None,None,None,None,None,None,None,-10921639,1474.294,2035,0,2479,1104246,966.772,18.166,0.312,0.726
ID3288,3288,141,14.655,726.247,375.796,0,64802.307,31,10,1,2176.641,1135.343,1898.027,None,None,None,None,None,None,None,-10921639,1898.027,1798,1202,2974,1421622,500.735,14.045,0.193,1.229
ID3289,3289,6,18.176,1091.232,393.844,0,64802.307,31,10,1,1944.016,1174.713,2296.150,None,None,None,None,None,None,None,-10921639,2296.150,2462,1133,3160,1719816,517.443,15.337,0.270,1.889
ID3290,3290,72,12.988,793.395,400.485,0,64802.307,31,10,1,2678.542,1089.401,1769.011,None,None,None,None,None,None,None,-10921639,1769.011,1769,969,2624,1324989,395.019,15.769,0.213,1.571
ID3291,3291,66,24.815,225.028,404.821,0,64802.307,31,10,1,2906.708,1154.184,2647.244,None,None,None,None,None,None,None,-10921639,2647.244,2770,1446,3466,1982786,482.700,16.766,0.353,2.859
ID3292,3292,85,25.093,400.528,404.390,0,64802.307,31,10,1,3489.714,2339.718,2450.402,None,None,None,None,None,None,None,-10921639,2450.402,2600,982,3706,1835351,667.397,15.048,0.379,2.019
ID3293,3293,89,13.965,166.331,411.706,0,64802.307,31,10,1,2801.633,1157.503,1857.951,None,None,None,None,None,None,None,-10921639,1857.951,1959,1003,2909,1391605,409.384,14.938,0.234,1.724
ID3294,3294,75,23.410,525.062,412.677,0,64802.307,31,10,1,1976.744,1187.841,2578.868,None,None,None,None,None,None,None,-10921639,2578.868,2733,1170,3234,1931572,473.568,17.641,0.367,2.923
ID3295,3295,90,17.827,353.677,416.649,0,64802.307,31,10,1,1911.179,1136.453,2359.510,None,None,None,None,None,None,None,-10921639,2359.510,2425,1328,3056,1767273,339.712,17.500,0.278,3.019
ID3296,3296,121,12.802,1221.734,450.157,0,64802.307,31,10,1,1598.541,880.044,1633.812,None,None,None,None,None,None,None,-10921639,1633.812,1881,0,2676,1223725,850.814,10.290,0.347,0.989
ID3297,3297,76,19.950,114.779,457.972,0,64802.307,31,10,1,2078.117,1230.401,2260.959,None,None,None,None,None,None,None,-10921639,2260.959,2392,1043,2813,1693458,373.744,17.166,0.346,3.108
ID3298,3298,67,28.721,43.360,465.338,0,64802.307,31,10,1,2455.840,1868.227,2636.497,None,None,None,None,None,None,None,-10921639,2636.497,2859,809,3642,1974736,676.833,16.579,0.440,2.379
ID3299,3299,91,14.658,953.607,465.235,0,64802.307,31,10,1,2299.144,1134.451,1813.754,None,None,None,None,None,None,None,-10921639,1813.754,1937,1005,2404,1358502,392.364,14.707,0.260,1.909
ID3300,3300,68,23.130,814.951,475.722,0,64802.307,31,10,1,1946.617,1160.352,2333.628,None,None,None,None,None,None,None,-10921639,2333.628,2510,821,3060,1747887,498.759,16.531,0.416,2.747
ID3301,3301,73,15.037,709.300,482.896,0,64802.307,31,10,1,2218.509,1134.652,1800.967,None,None,None,None,None,None,None,-10921639,1800.967,1789,1071,2773,1348924,479.849,14.112,0.232,1.412
ID3302,3302,0,17.185,1113.406,489.320,0,64802.307,31,10,1,2265.417,1527.916,2247.545,None,None,None,None,None,None,None,-10921639,2247.545,2319,1214,2899,1683411,323.020,18.009,0.280,3.040
ID3303,3303,114,20.756,534.869,507.240,0,64802.307,31,10,1,2830.928,1160.007,2397.737,None,None,None,None,None,None,None,-10921639,2397.737,2561,1095,3132,1795905,496.030,16.623,0.309,2.281
ID3304,3304,99,22.010,252.275,512.379,0,64802.307,31,10,1,2051.346,1234.758,2472.797,None,None,None,None,None,None,None,-10921639,2472.797,2649,1036,3247,1852125,517.746,16.378,0.338,2.411
ID3305,3305,82,18.753,597.349,519.595,0,64802.307,31,10,1,2199.228,1663.842,2297.869,None,None,None,None,None,None,None,-10921639,2297.869,2422,1044,2812,1721104,409.509,17.441,0.316,2.693
ID3306,3306,133,15.852,530.214,532.098,0,64802.307,31,10,1,2975.888,1161.176,2160.288,None,None,None,None,None,None,None,-10921639,2160.288,2249,1127,2685,1618056,322.228,16.951,0.258,2.751
ID3307,3307,92,21.631,881.604,543.309,0,64802.307,31,10,1,2160.744,1535.219,2310.387,None,None,None,None,None,None,None,-10921639,2310.387,2472,944,2924,1730480,465.969,17.413,0.375,2.705
ID3308,3308,93,11.297,350.116,563.480,0,64802.307,31,10,1,2029.172,1237.944,1829.095,None,None,None,None,None,None,None,-10921639,1829.095,1870,1183,2353,1369992,209.089,18.031,0.224,3.205
ID3309,3309,87,16.894,956.341,567.051,0,64802.307,31,10,1,2956.109,1135.900,1777.621,None,None,None,None,None,None,None,-10921639,1777.621,1793,868,2589,1331438,515.453,14.322,0.290,1.551
ID3310,3310,12,18.133,841.878,586.336,0,64802.307,31,10,1,1849.393,1097.344,1810.704,None,None,None,None,None,None,None,-10921639,1810.704,1801,801,2897,1356217,583.442,13.944,0.295,1.414
ID3311,3311,13,12.977,608.804,592.116,0,64802.307,31,10,1,1815.414,1125.829,1813.497,None,None,None,None,None,None,None,-10921639,1813.497,1923,1081,2606,1358309,402.801,14.635,0.222,1.635
ID3312,3312,9,12.352,1087.062,602.081,0,64802.307,31,10,1,1937.862,1107.069,1900.220,None,None,None,None,None,None,None,-10921639,1900.220,2016,1213,2546,1423265,365.499,14.550,0.194,1.687
ID3313,3313,11,13.746,220.015,605.870,0,64802.307,31,10,1,1961.530,1248.284,2045.661,None,None,None,None,None,None,None,-10921639,2045.661,2145,1262,2662,1532200,314.943,16.116,0.227,2.401
ID3314,3314,5,16.192,139.471,613.458,0,64802.307,31,10,1,2441.483,1314.861,1949.087,None,None,None,None,None,None,None,-10921639,1949.087,2034,1034,2927,1459866,486.431,14.690,0.258,1.642
ID3315,3315,20,17.530,984.337,623.661,0,64802.307,31,10,1,1929.025,1209.158,2361.653,None,None,None,None,None,None,None,-10921639,2361.653,2495,1275,2876,1768878,378.215,17.494,0.269,2.651
ID3316,3316,109,30.972,22.298,629.087,0,64802.307,31,10,1,1894.240,1131.865,2739.423,None,None,None,None,None,None,None,-10921639,2739.423,3101,930,4020,2051828,852.782,15.518,0.443,1.971
ID3317,3317,3,10.461,1114.460,636.886,0,64802.307,31,10,1,2196.733,1509.385,1946.047,None,None,None,None,None,None,None,-10921639,1946.047,1987,1297,2365,1457589,225.548,23.576,0.180,2.627
ID3318,3318,25,13.229,726.576,640.583,0,64802.307,31,10,1,1963.585,1159.781,1923.099,None,None,None,None,None,None,None,-10921639,1923.099,2057,1157,2596,1440401,408.282,14.646,0.208,1.621
ID3319,3319,1,15.318,108.695,661.053,0,64802.307,31,10,1,2010.451,1256.749,1850.198,None,None,None,None,None,None,None,-10921639,1850.198,1984,981,2581,1385798,449.599,14.599,0.260,1.697
ID3320,3320,4,20.568,407.716,666.689,0,64802.307,31,10,1,2008.541,1306.179,2535.204,None,None,None,None,None,None,None,-10921639,2535.204,2656,1298,3204,1898868,411.955,16.921,0.295,2.804
ID3321,3321,65,17.428,780.698,671.168,0,64802.307,31,10,1,1857.445,1124.818,2386.509,None,None,None,None,None,None,None,-10921639,2386.509,2510,1224,2959,1787495,393.376,17.508,0.270,2.580
ID3322,3322,18,18.631,322.257,693.139,0,64802.307,31,10,1,1913.688,1143.959,2446.724,None,None,None,None,None,None,None,-10921639,2446.724,2586,1278,3075,1832596,381.256,17.319,0.279,2.802
ID3323,3323,98,21.997,235.464,696.476,0,64802.307,31,10,1,2028.980,1439.842,2425.248,None,None,None,None,None,None,None,-10921639,2425.248,2569,1271,3280,1816511,494.468,15.863,0.333,2.451
ID3324,3324,100,23.182,930.197,700.410,0,64802.307,31,10,1,2103.953,1517.027,2488.482,None,None,None,None,None,None,None,-10921639,2488.482,2621,1036,3483,1863873,551.934,16.111,0.353,2.354
ID3325,3325,23,16.931,418.338,724.042,0,64802.307,31,10,1,1905.155,1177.103,2190.308,None,None,None,None,None,None,None,-10921639,2190.308,2426,1097,2831,1640541,512.840,14.728,0.249,1.701
ID3326,3326,19,23.440,83.980,734.738,0,64802.307,31,10,1,2185.537,1665.554,2432.725,None,None,None,None,None,None,None,-10921639,2432.725,2600,1007,3225,1822111,506.066,16.375,0.384,2.666
ID3327,3327,29,15.292,213.855,745.718,0,64802.307,31,10,1,2034.117,1260.027,2142.988,None,None,None,None,None,None,None,-10921639,2142.988,2241,1176,2577,1605098,299.982,17.206,0.274,3.071
ID2851,2851,137,10.263,433.173,7.827,0,66892.704,32,10,1,1746.498,1089.011,2131.545,None,None,None,None,None,None,None,-10921639,2131.545,2189,1219,2526,1596527,245.545,23.127,0.323,4.241
ID2852,2852,55,17.215,1165.284,17.099,0,66892.704,32,10,1,2298.382,1582.689,2377.510,None,None,None,None,None,None,None,-10921639,2377.510,2444,1516,2998,1780755,296.779,17.196,0.264,3.349
ID2853,2853,145,13.628,751.098,27.251,0,66892.704,32,10,1,2309.941,1115.838,1970.085,None,None,None,None,None,None,None,-10921639,1970.085,2037,1234,2576,1475594,374.826,14.505,0.206,1.794
ID2854,2854,104,18.232,689.318,28.600,0,66892.704,32,10,1,1832.593,1119.822,2465.224,None,None,None,None,None,None,None,-10921639,2465.224,2564,1413,3008,1846453,312.655,18.102,0.281,3.460
ID2855,2855,116,17.597,357.146,32.563,0,66892.704,32,10,1,1835.117,1130.019,2379.981,None,None,None,None,None,None,None,-10921639,2379.981,2454,1410,3025,1782606,321.233,17.566,0.266,3.110
ID2856,2856,56,17.557,519.815,38.661,0,66892.704,32,10,1,2180.834,1441.231,2302.218,None,None,None,None,None,None,None,-10921639,2302.218,2417,1191,2935,1724361,363.838,17.525,0.284,2.800
ID2857,2857,46,20.765,655.179,38.155,0,66892.704,32,10,1,1865.045,1130.275,2464.318,None,None,None,None,None,None,None,-10921639,2464.318,2632,1223,3145,1845774,482.047,16.134,0.299,2.353
ID2858,2858,132,14.282,594.084,51.492,0,66892.704,32,10,1,2401.175,1144.059,1911.486,None,None,None,None,None,None,None,-10921639,1911.486,2017,1124,2660,1431703,429.904,14.296,0.220,1.605
ID2859,2859,140,12.297,132.441,63.369,0,66892.704,32,10,1,1945.356,1168.001,1793.406,None,None,None,None,None,None,None,-10921639,1793.406,1861,1100,2320,1343261,305.905,15.065,0.218,2.099
ID2860,2860,50,16.810,862.615,66.501,0,66892.704,32,10,1,1950.547,1147.267,1907.925,None,None,None,None,None,None,None,-10921639,1907.925,1977,970,2626,1429036,460.519,14.781,0.287,1.846
ID2861,2861,58,19.895,259.549,74.955,0,66892.704,32,10,1,2383.196,1722.916,2379.235,None,None,None,None,None,None,None,-10921639,2379.235,2581,1201,3067,1782047,492.267,16.292,0.292,2.183
ID2862,2862,53,19.621,32.705,92.896,0,66892.704,32,10,1,2292.263,1673.358,2732.079,None,None,None,None,None,None,None,-10921639,2732.079,2732,1850,3342,2046327,287.321,23.483,0.251,3.819
ID2863,2863,2,16.558,68.954,103.167,0,66892.704,32,10,1,2066.495,1367.069,1884.757,None,None,None,None,None,None,None,-10921639,1884.757,2024,909,2619,1411683,460.680,14.633,0.294,1.860
ID2864,2864,44,12.078,206.473,121.012,0,66892.704,32,10,1,2001.781,1283.519,1835.453,None,None,None,None,None,None,None,-10921639,1835.453,1935,1103,2445,1374754,353.265,15.859,0.214,1.833
ID2865,2865,54,17.036,599.689,122.948,0,66892.704,32,10,1,1934.606,1135.907,2287.077,None,None,None,None,None,None,None,-10921639,2287.077,2383,1287,2953,1713021,341.979,17.440,0.274,2.881
ID2866,2866,48,18.830,707.382,145.036,0,66892.704,32,10,1,2053.326,1301.680,2381.887,None,None,None,None,None,None,None,-10921639,2381.887,2474,1219,3035,1784033,359.633,17.753,0.290,2.976
ID2867,2867,83,15.422,278.026,146.518,0,66892.704,32,10,1,2441.781,1571.981,2170.095,None,None,None,None,None,None,None,-10921639,2170.095,2225,1193,2762,1625401,322.290,23.434,0.246,2.655
ID2868,2868,64,17.013,359.974,170.369,0,66892.704,32,10,1,1927.113,1137.825,2276.198,None,None,None,None,None,None,None,-10921639,2276.198,2336,1330,2841,1704872,326.891,16.820,0.266,2.924
ID2869,2869,41,16.335,949.513,172.626,0,66892.704,32,10,1,2293.143,2012.275,2281.521,None,None,None,None,None,None,None,-10921639,2281.521,2349,1398,2811,1708859,283.094,18.146,0.270,3.422
ID2870,2870,148,14.078,0.000,176.999,0,66892.704,32,10,1,1308.980,746.665,1236.059,None,None,None,None,None,None,None,-10921639,1236.059,1535,0,2352,925808,834.668,14.479,0.354,0.775
ID2871,2871,69,17.675,1016.372,184.525,0,66892.704,32,10,1,2040.784,1342.578,2206.981,None,None,None,None,None,None,None,-10921639,2206.981,2351,1081,2760,1653029,375.410,16.791,0.301,2.722
ID2872,2872,60,14.430,1103.663,189.206,0,66892.704,32,10,1,2111.502,1128.919,1863.874,None,None,None,None,None,None,None,-10921639,1863.874,1910,1104,2504,1396042,387.742,14.584,0.236,1.834
ID2873,2873,70,20.269,149.981,191.450,0,66892.704,32,10,1,3833.331,1180.167,2343.378,None,None,None,None,None,None,None,-10921639,2343.378,2458,1211,3240,1755190,434.504,17.030,0.321,2.624
ID2874,2874,47,22.237,430.302,219.963,0,66892.704,32,10,1,1938.772,1147.780,2295.951,None,None,None,None,None,None,None,-10921639,2295.951,2470,890,3198,1719667,588.158,14.997,0.349,2.020
ID2875,2875,49,14.407,655.637,228.453,0,66892.704,32,10,1,1999.785,1145.013,1813.692,None,None,None,None,None,None,None,-10921639,1813.692,1910,1032,2509,1358455,414.745,14.683,0.245,1.719
ID2876,2876,57,11.305,350.318,236.036,0,66892.704,32,10,1,1979.287,1141.738,1712.478,None,None,None,None,None,None,None,-10921639,1712.478,1787,1087,2209,1282646,289.767,15.089,0.205,2.008
ID2877,2877,61,17.995,824.394,236.188,0,66892.704,32,10,1,1955.837,1196.142,2021.858,None,None,None,None,None,None,None,-10921639,2021.858,2217,832,2713,1514372,520.019,14.801,0.309,1.835
ID2878,2878,112,15.705,574.897,258.278,0,66892.704,32,10,1,3733.238,1168.088,1831.848,None,None,None,None,None,None,None,-10921639,1831.848,1910,971,2395,1372054,378.347,14.751,0.282,2.127
ID2879,2879,146,12.905,1213.691,259.487,0,66892.704,32,10,1,2392.702,1117.259,1820.009,None,None,None,None,None,None,None,-10921639,1820.009,1862,1030,2700,1363187,446.664,14.859,0.308,1.919
ID2880,2880,21,24.507,720.871,272.933,0,66892.704,32,10,1,2208.409,1130.303,2391.609,None,None,None,None,None,None,None,-10921639,2391.609,2513,1030,3413,1791315,618.483,15.638,0.365,2.069
ID2881,2881,77,11.922,163.365,278.141,0,66892.704,32,10,1,2048.916,1158.344,1932.264,None,None,None,None,None,None,None,-10921639,1932.264,1945,1299,2263,1447266,151.442,23.550,0.243,4.986
ID2882,2882,78,14.086,554.099,283.158,0,66892.704,32,10,1,2056.439,1159.714,1763.214,None,None,None,None,None,None,None,-10921639,1763.214,1841,894,2489,1320647,442.816,14.496,0.245,1.568
ID2883,2883,147,15.577,20.811,296.124,0,66892.704,32,10,1,3615.746,1092.113,1656.941,None,None,None,None,None,None,None,-10921639,1656.941,1829,684,2499,1241049,516.200,14.198,0.296,1.468
ID2884,2884,88,21.676,1202.303,302.688,0,66892.704,32,10,1,2112.223,1773.840,2592.717,None,None,None,None,None,None,None,-10921639,2592.717,2725,1563,3130,1941945,345.496,17.575,0.325,3.677
ID2885,2885,8,20.502,131.095,309.447,0,66892.704,32,10,1,1883.198,1163.939,2183.072,None,None,None,None,None,None,None,-10921639,2183.072,2374,1013,3239,1635121,658.330,14.504,0.300,1.531
ID2886,2886,84,11.113,310.111,310.667,0,66892.704,32,10,1,1840.382,1171.805,2102.330,None,None,None,None,None,None,None,-10921639,2102.330,2124,1603,2368,1574645,131.661,23.378,0.189,5.069
ID2887,2887,16,17.898,413.134,320.761,0,66892.704,32,10,1,2815.206,1101.794,1847.557,None,None,None,None,None,None,None,-10921639,1847.557,1994,846,2712,1383820,528.930,14.936,0.323,1.705
ID2888,2888,71,19.983,1012.780,335.482,0,66892.704,32,10,1,2133.812,1376.023,2535.292,None,None,None,None,None,None,None,-10921639,2535.292,2563,1714,3161,1898934,239.137,18.931,0.314,5.070
ID2889,2889,141,13.503,722.284,351.713,0,66892.704,32,10,1,2174.071,1138.053,1900.154,None,None,None,None,None,None,None,-10921639,1900.154,1898,1254,2824,1423215,391.810,14.492,0.195,1.580
ID2890,2890,80,25.765,868.285,367.041,0,66892.704,32,10,1,2366.021,1821.546,3308.016,None,None,None,None,None,None,None,-10921639,3308.016,3332,1882,4173,2477704,351.045,23.453,0.324,4.612
ID2891,2891,62,14.963,619.376,369.394,0,66892.704,32,10,1,1902.557,1136.303,1919.682,None,None,None,None,None,None,None,-10921639,1919.682,2053,1075,2607,1437842,427.978,14.524,0.238,1.723
ID2892,2892,123,13.235,45.937,381.473,0,66892.704,32,10,1,1960.449,1157.658,1714.063,None,None,None,None,None,None,None,-10921639,1714.063,1817,920,2245,1283833,326.176,15.429,0.254,2.129
ID2893,2893,128,11.921,1223.961,382.701,0,66892.704,32,10,1,1303.218,819.007,1230.290,None,None,None,None,None,None,None,-10921639,1230.290,1394,0,2411,921487,853.806,9.367,0.272,0.617
ID2894,2894,6,18.635,1082.843,388.749,0,66892.704,32,10,1,1943.559,1164.482,2327.222,None,None,None,None,None,None,None,-10921639,2327.222,2509,1156,3131,1743089,523.015,14.923,0.277,1.928
ID2895,2895,66,23.667,229.650,403.446,0,66892.704,32,10,1,2866.822,1154.312,2593.911,None,None,None,None,None,None,None,-10921639,2593.911,2678,1382,3395,1942839,457.128,16.837,0.341,2.886
ID2896,2896,85,24.162,398.379,406.794,0,66892.704,32,10,1,3519.760,2323.178,2403.295,None,None,None,None,None,None,None,-10921639,2403.295,2558,952,3929,1800068,667.525,14.990,0.363,1.916
ID2897,2897,149,22.414,0.000,407.304,0,66892.704,32,10,1,1445.224,1058.661,1347.816,None,None,None,None,None,None,None,-10921639,1347.816,1187,0,3237,1009514,1083.236,9.464,0.462,0.787
ID2898,2898,89,13.580,167.339,409.129,0,66892.704,32,10,1,2775.636,1158.227,1845.640,None,None,None,None,None,None,None,-10921639,1845.640,1974,1027,2738,1382384,397.352,14.867,0.226,1.711
ID2899,2899,72,12.009,795.302,409.892,0,66892.704,32,10,1,2694.570,1090.352,1723.210,None,None,None,None,None,None,None,-10921639,1723.210,1756,907,2386,1290684,337.149,14.784,0.201,1.710
ID2900,2900,90,17.008,354.003,411.776,0,66892.704,32,10,1,1909.725,1140.083,2345.582,None,None,None,None,None,None,None,-10921639,2345.582,2402,1346,2876,1756841,309.096,17.942,0.273,3.258
ID2901,2901,75,22.684,521.714,425.727,0,66892.704,32,10,1,1988.979,1196.215,2524.430,None,None,None,None,None,None,None,-10921639,2524.430,2695,1089,3156,1890798,462.974,17.408,0.363,2.902
ID2902,2902,76,21.441,114.909,461.224,0,66892.704,32,10,1,2092.561,1234.174,2301.425,None,None,None,None,None,None,None,-10921639,2301.425,2433,1188,3048,1723767,412.065,17.141,0.363,2.977
ID2903,2903,67,27.966,46.191,462.717,0,66892.704,32,10,1,2522.919,1886.836,2632.786,None,None,None,None,None,None,None,-10921639,2632.786,2872,988,3491,1971957,610.342,16.855,0.437,2.622
ID2904,2904,91,14.560,953.603,472.967,0,66892.704,32,10,1,2295.829,1136.712,1802.359,None,None,None,None,None,None,None,-10921639,1802.359,1916,998,2370,1349967,378.279,14.719,0.263,1.985
ID2905,2905,68,23.716,814.591,475.540,0,66892.704,32,10,1,1949.673,1162.804,2368.303,None,None,None,None,None,None,None,-10921639,2368.303,2565,868,3023,1773859,481.628,16.936,0.420,2.907
ID2906,2906,0,17.316,1107.823,487.984,0,66892.704,32,10,1,2299.780,1542.280,2237.291,None,None,None,None,None,None,None,-10921639,2237.291,2319,1296,2852,1675731,338.483,18.002,0.280,2.891
ID2907,2907,121,14.921,1208.403,496.770,0,66892.704,32,10,1,2050.716,1117.832,1876.800,None,None,None,None,None,None,None,-10921639,1876.800,1898,1124,2682,1405723,493.530,38.000,0.236,1.452
ID2908,2908,73,14.533,710.141,499.259,0,66892.704,32,10,1,2235.000,1136.798,1768.737,None,None,None,None,None,None,None,-10921639,1768.737,1789,1040,2742,1324784,461.274,14.124,0.229,1.427
ID2909,2909,99,22.646,246.912,502.541,0,66892.704,32,10,1,2043.391,1238.996,2498.615,None,None,None,None,None,None,None,-10921639,2498.615,2693,1159,3311,1871463,506.985,16.432,0.346,2.536
ID2910,2910,114,20.774,533.952,522.086,0,66892.704,32,10,1,2865.491,1161.561,2406.266,None,None,None,None,None,None,None,-10921639,2406.266,2549,1102,3178,1802293,464.276,16.550,0.314,2.480
ID2911,2911,82,18.674,596.730,525.445,0,66892.704,32,10,1,2219.725,1668.489,2282.190,None,None,None,None,None,None,None,-10921639,2282.190,2404,1075,2855,1709360,400.963,17.499,0.315,2.725
ID2912,2912,92,21.999,880.405,543.183,0,66892.704,32,10,1,2160.386,1556.470,2334.700,None,None,None,None,None,None,None,-10921639,2334.700,2529,885,3030,1748690,476.093,17.404,0.379,2.698
